"distance_km","time_interval","yearly_surface_pressure_2m_difference","yearly_dewpoint_temperature_2m_difference","yearly_temperature_2m_difference","yearly_total_precipitation_sum_difference","pred","upper","lower"
9.49734437240406,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.99663695768989,0.999562718933239,0.993711196446541
11.6180441159107,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996670349979786,0.999509032094699,0.993831667864873
13.7387438594175,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996703726971314,0.999456475009108,0.99395097893352
15.8594436029242,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996737070814061,0.999405149649025,0.994068991979098
17.9801433464309,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996770361890857,0.999355167846229,0.994185555935486
20.1008430899376,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996803574745611,0.99930665033332,0.994300499157902
22.2215428334443,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996836670040534,0.999259723062503,0.994413617018564
24.342242576951,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996869592428191,0.999214515050907,0.994524669805474
26.4629423204577,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996902281996188,0.999171162815932,0.994633401176443
28.5836420639644,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996934668792737,0.999129806454905,0.994739531130568
30.7043418074711,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996966665748027,0.99909058329999,0.994842748196064
32.8250415509778,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.996998175132479,0.999053628571197,0.994942721693761
34.9457412944845,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997029088994,0.999019072163868,0.995039105824133
37.0664410379912,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997059290848243,0.998987035675913,0.995131546020573
39.1871407814979,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997088658239413,0.998957629511357,0.99521968696747
41.3078405250046,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997117066561527,0.998930950479727,0.995303182643328
43.4285402685113,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997144391060993,0.998907077626962,0.995381704495024
45.549240012018,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997170505837806,0.998886065361821,0.99545494631379
47.6699397555248,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997195282652706,0.998867936286613,0.9955226290188
49.7906394990314,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997218591196015,0.998852675193998,0.995584507198031
51.9113392425382,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997240300464998,0.998840223778381,0.995640377151614
54.0320389860449,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997260279485142,0.998830475825102,0.995690083145182
56.1527387295516,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997278397489044,0.998823274100743,0.995733520877345
58.2734384730583,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997294523913235,0.998818407539897,0.995770640286573
60.394138216565,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997308529224586,0.998815612999548,0.995801445449625
62.5148379600717,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997320286406651,0.998814581271054,0.995825991542248
64.6355377035784,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997329669619722,0.99881495912625,0.995844380113194
66.7562374470851,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997336554153881,0.998816355255405,0.995856753052358
68.8769371905918,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997340817270056,0.998818349705718,0.995863284834394
70.9976369340985,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997342337411697,0.998820500734095,0.995864174089299
73.1183366776052,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997340995147261,0.998822355177202,0.99585963511732
75.2390364211119,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997336676634786,0.998823464215986,0.995849889053586
77.3597361646186,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997329270463751,0.998823384688068,0.995835156239433
79.4804359081253,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997318675145258,0.998821700691112,0.995815649599404
81.601135651632,0.209538213070338,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.997304797822988,0.998818026730029,0.995791568915947
