"time_interval","distance_km","yearly_surface_pressure_2m_difference","yearly_dewpoint_temperature_2m_difference","yearly_temperature_2m_difference","yearly_total_precipitation_sum_difference","pred","upper","lower"
5,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968525389620825,0.970784205162558,0.966266574079092
10.7688442211056,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968520245817608,0.970751200991543,0.966289290643674
16.537688442211,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968515101710714,0.97071848148375,0.966311721937678
22.3065326633166,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968509956760915,0.970686057876755,0.966333855645076
28.0753768844221,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968504810324506,0.970653941684203,0.966355678964809
33.8442211055277,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968499661683891,0.970622144608791,0.96637717875899
39.6130653266331,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.96849450993477,0.97059067859567,0.96639834127387
45.3819095477387,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968489353909493,0.97055955576791,0.966419152051076
51.1507537688443,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968484192286504,0.970528788172985,0.966439596400024
56.9195979899498,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968479023586428,0.970498387668228,0.966459659504628
62.6884422110553,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.96847384622707,0.970468365749133,0.966479326705006
68.4572864321608,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968468658561558,0.970438733417808,0.966498583705308
74.2261306532664,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968463458898585,0.970409501087123,0.966517416710048
79.9949748743718,0.176448062197804,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.968458245527585,0.970380678478981,0.966535812576189
