"time_interval","distance_km","yearly_surface_pressure_2m_difference","yearly_dewpoint_temperature_2m_difference","yearly_temperature_2m_difference","yearly_total_precipitation_sum_difference","pred","upper","lower"
5,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.948112449902301,0.958307637663941,0.937917262140661
11.1306532663316,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.948088813077019,0.958248103056172,0.937929523097866
17.2613065326633,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.948065176252245,0.958188856351949,0.937941496152541
23.391959798995,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.948041539428757,0.958129900602312,0.937953178255201
29.5226130653267,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.948017902607559,0.958071238876391,0.937964566338727
35.6532663316583,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947994265789872,0.958012874260656,0.937975657319087
41.78391959799,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947970628977143,0.957954809858219,0.937986448096068
47.9145728643216,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947946992171024,0.957897048787972,0.937996935554076
54.0452261306532,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947923355373448,0.957839594184079,0.938007116562818
60.175879396985,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947899718586567,0.957782449194861,0.938016987978272
66.3065326633166,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947876081812647,0.95772561698165,0.938026546643644
72.4371859296483,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947852445054105,0.95766910071808,0.93803578939013
78.5678391959798,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947828808313484,0.957612903589153,0.938044713037816
84.6984924623116,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947805171593383,0.957557028790077,0.93805331439669
90.8291457286433,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947781534896432,0.957501479525321,0.938061590267543
96.9597989949748,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.94775789822527,0.95744625900758,0.938069537442959
103.090452261306,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947734261582523,0.957391370456832,0.938077152708215
109.221105527638,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.94771062497079,0.957336817099441,0.938084432842139
115.35175879397,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947686988392633,0.957282602167121,0.938091374618146
121.482412060301,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947663351850523,0.95722872889598,0.938097974805067
127.613065326633,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947639715346818,0.957175200525498,0.938104230168138
133.743718592965,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947616078883725,0.957122020297472,0.938110137469978
139.874371859296,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947592442463272,0.957069191454948,0.938115693471597
146.005025125628,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947568806087325,0.957016717241116,0.938120894933533
152.13567839196,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947545169757596,0.956964600898164,0.938125738617029
158.266331658291,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947521533475757,0.956912845666085,0.938130221285429
164.396984924623,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947497897243476,0.956861454781455,0.938134339705497
170.527638190955,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947474261062423,0.956810431476173,0.938138090648672
176.658291457286,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947450624934261,0.956759778976192,0.93814147089233
182.788944723618,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947426988860578,0.956709500500227,0.938144477220929
188.91959798995,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947403352842903,0.956659599258437,0.938147106427369
195.050251256281,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947379716882724,0.956610078451059,0.938149355314389
201.180904522613,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947356080981428,0.956560941267041,0.938151220695816
207.311557788945,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947332445140388,0.956512190882612,0.938152699398164
213.442211055276,-0.215853667242581,-0.0442182401526559,-0.12333838334168,-0.162998231190099,0.158134268696439,0.947308809360976,0.956463830459825,0.938153788262127
