"distance_km","time_interval","yearly_surface_pressure_2m_difference","yearly_dewpoint_temperature_2m_difference","yearly_temperature_2m_difference","yearly_total_precipitation_sum_difference","pred","upper","lower"
32.5880062161021,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967692493158985,0.97035436213273,0.965030624185239
35.1038978237467,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967698113204299,0.970331253052643,0.965064973355955
37.6197894313913,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967703733046481,0.97030831554326,0.965099150549702
40.1356810390358,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967709352382453,0.970285555694474,0.965133149070432
42.6515726466804,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967714970862286,0.970262979760302,0.96516696196427
45.167464254325,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967720588077099,0.970240594156387,0.965200581997812
47.6833558619696,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967726203545986,0.970218405456298,0.965234001635673
50.1992474696142,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967731816684504,0.970196420400567,0.965267212968441
52.7151390772588,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.96773742688111,0.970174645722506,0.965300208039713
55.2310306849033,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967743033511709,0.97015308811336,0.965332978910058
57.7469222925479,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967748635876341,0.970131754322716,0.965365517429965
60.2628139001925,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967754233208816,0.970110651082972,0.965397815334661
62.7787055078371,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967759824720663,0.970089784987268,0.965429864454058
65.2945971154817,-0.134966268004081,0.228676124593357,0.135442816006562,0.143390031172822,-0.14457499652621,0.967765409604214,0.970069162467446,0.965461656740983
